split,class,original_path,filename
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000915_v-keloids-71.jpg,aug_000915_v-keloids-71.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002999_t-seborrheic-keratoses-ruff-147.jpg,aug_002999_t-seborrheic-keratoses-ruff-147.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratosis-irritated-132.jpg,t-seborrheic-keratosis-irritated-132.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-seborrheic-keratoses-smooth-31.jpg,v-seborrheic-keratoses-smooth-31.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000734_v-keratoacanthoma-14.jpg,aug_000734_v-keratoacanthoma-14.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001103_t-seborrheic-keratoses-smooth-69.jpg,aug_001103_t-seborrheic-keratoses-smooth-69.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-skin-tags-polyps-23.jpg,v-skin-tags-polyps-23.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\192_1_38.jpg,192_1_38.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000093_t-dermatofibroma-7.jpg,aug_000093_t-dermatofibroma-7.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002323_t-porokeratosis-57.jpg,aug_002323_t-porokeratosis-57.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001487_v-seborrheic-keratosis-irritated-91.jpg,aug_001487_v-seborrheic-keratosis-irritated-91.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000772_v-seborrheic-keratoses-ruff-114.jpg,aug_000772_v-seborrheic-keratoses-ruff-114.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000055_t-seborrheic-keratosis-irritated-27.jpg,aug_000055_t-seborrheic-keratosis-irritated-27.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001132_t-SebaceousAdemoma1.jpg,aug_001132_t-SebaceousAdemoma1.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-syringoma-48.jpg,t-syringoma-48.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002027_t-epidermal-cyst-113.jpg,aug_002027_t-epidermal-cyst-113.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-2.jpg,t-seborrheic-keratoses-smooth-2.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002298_t-calcifying-epithelioma-4.jpg,aug_002298_t-calcifying-epithelioma-4.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-keloids-41.jpg,v-keloids-41.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002646_t-seborrheic-keratosis-irritated-35.jpg,aug_002646_t-seborrheic-keratosis-irritated-35.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001029_t-seborrheic-keratoses-smooth-95.jpg,aug_001029_t-seborrheic-keratoses-smooth-95.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000323_t-syringoma-31.jpg,aug_000323_t-syringoma-31.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001629_t-kyrle-disease-2.jpg,aug_001629_t-kyrle-disease-2.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001282_t-pilar-cyst-26.jpg,aug_001282_t-pilar-cyst-26.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000335_t-seborrheic-keratosis-irritated-92.jpg,aug_000335_t-seborrheic-keratosis-irritated-92.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001967_t-cylindroma-15.jpg,aug_001967_t-cylindroma-15.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002961_t-accessory-nipple-3.jpg,aug_002961_t-accessory-nipple-3.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000751_t-chondrodermatitis-nodularis-63.jpg,aug_000751_t-chondrodermatitis-nodularis-63.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-epidermal-cyst-109.jpg,v-epidermal-cyst-109.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001565_t-keratosis-punctata-4.jpg,aug_001565_t-keratosis-punctata-4.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001679_v-seborrheic-keratoses-ruff-184.jpg,aug_001679_v-seborrheic-keratoses-ruff-184.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-porokeratosis-24.jpg,t-porokeratosis-24.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-fibroma-7.jpg,v-fibroma-7.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001605_t-epidermal-nevus-72.jpg,aug_001605_t-epidermal-nevus-72.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002580_v-chondrodermatitis-nodularis-71.jpg,aug_002580_v-chondrodermatitis-nodularis-71.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001683_t-dermatofibroma-126.jpg,aug_001683_t-dermatofibroma-126.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000983_t-keratoacanthoma-104.jpg,aug_000983_t-keratoacanthoma-104.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000203_t-neurofibromas-7.jpg,aug_000203_t-neurofibromas-7.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002629_v-seborrheic-keratoses-smooth-31.jpg,aug_002629_v-seborrheic-keratoses-smooth-31.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-syringoma-10.jpg,t-syringoma-10.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002399_v-seborrheic-keratoses-smooth-107.jpg,aug_002399_v-seborrheic-keratoses-smooth-107.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-sebaceous-hyperplasia-27.jpg,t-sebaceous-hyperplasia-27.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-epidermal-cyst-9.jpg,t-epidermal-cyst-9.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000506_t-dermatofibroma-66.jpg,aug_000506_t-dermatofibroma-66.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000084_t-epidermal-nevus-46.jpg,aug_000084_t-epidermal-nevus-46.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000216_t-seborrheic-keratoses-ruff-108.jpg,aug_000216_t-seborrheic-keratoses-ruff-108.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002311_t-epidermal-cyst-154.jpg,aug_002311_t-epidermal-cyst-154.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-skin-tags-polyps-59.jpg,t-skin-tags-polyps-59.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_003050_t-syringoma-12.jpg,aug_003050_t-syringoma-12.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-30.jpg,t-seborrheic-keratoses-smooth-30.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002824_t-pilar-cyst-1.jpg,aug_002824_t-pilar-cyst-1.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001145_t-porokeratosis-28.jpg,aug_001145_t-porokeratosis-28.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001384_t-seborrheic-keratoses-smooth-15.jpg,aug_001384_t-seborrheic-keratoses-smooth-15.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000513_t-seborrheic-keratoses-ruff-142.jpg,aug_000513_t-seborrheic-keratoses-ruff-142.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001265_t-fibromatosis-progressive-2.jpg,aug_001265_t-fibromatosis-progressive-2.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-skin-tags-polyps-18.jpg,t-skin-tags-polyps-18.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001588_t-epidermal-cyst-16.jpg,aug_001588_t-epidermal-cyst-16.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001409_t-sebaceous-hyperplasia-22.jpg,aug_001409_t-sebaceous-hyperplasia-22.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000750_t-stucco-keratoses-33.jpg,aug_000750_t-stucco-keratoses-33.jpg
train,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-collagenoma-1.jpg,v-collagenoma-1.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002925_t-seborrheic-keratosis-irritated-183.jpg,aug_002925_t-seborrheic-keratosis-irritated-183.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-keloids-28.jpg,t-keloids-28.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\7_2.jpg,7_2.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-keratoacanthoma-104.jpg,t-keratoacanthoma-104.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratoses-smooth-89.jpg,t-seborrheic-keratoses-smooth-89.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-keratoacanthoma-8.jpg,v-keratoacanthoma-8.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000154_t-keloids-45.jpg,aug_000154_t-keloids-45.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001510_t-chondrodermatitis-nodularis-39.jpg,aug_001510_t-chondrodermatitis-nodularis-39.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002561_t-skin-tags-polyps-62.jpg,aug_002561_t-skin-tags-polyps-62.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002188_v-seborrheic-keratosis-irritated-124.jpg,aug_002188_v-seborrheic-keratosis-irritated-124.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-nevus-sebaceous-54.jpg,t-nevus-sebaceous-54.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000612_t-dermatofibroma-131.jpg,aug_000612_t-dermatofibroma-131.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\176_1_21.jpg,176_1_21.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001306_t-dermatosis-papulosa-nigra-1.jpg,aug_001306_t-dermatosis-papulosa-nigra-1.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_001260_t-sebaceous-hyperplasia-83.jpg,aug_001260_t-sebaceous-hyperplasia-83.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-kyrle-disease-3.jpg,t-kyrle-disease-3.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002991_t-porokeratosis-38.jpg,aug_002991_t-porokeratosis-38.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002747_t-seborrheic-keratoses-ruff-133.jpg,aug_002747_t-seborrheic-keratoses-ruff-133.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000988_t-seborrheic-keratoses-smooth-90.jpg,aug_000988_t-seborrheic-keratoses-smooth-90.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000607_v-pilar-cyst-25.jpg,aug_000607_v-pilar-cyst-25.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-pilar-cyst-35.jpg,t-pilar-cyst-35.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_000964_174_1_19.jpg,aug_000964_174_1_19.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002709_t-keloids-56.jpg,aug_002709_t-keloids-56.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-chondrodermatitis-nodularis-72.jpg,t-chondrodermatitis-nodularis-72.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002563_t-seborrheic-keratosis-irritated-127.jpg,aug_002563_t-seborrheic-keratosis-irritated-127.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002363_t-accessory-nipple-5.jpg,aug_002363_t-accessory-nipple-5.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\5_4.jpg,5_4.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002149_7_9.jpg,aug_002149_7_9.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002501_t-acquired-digital-fibrokeratoma-7.jpg,aug_002501_t-acquired-digital-fibrokeratoma-7.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-keratoacanthoma-141.jpg,t-keratoacanthoma-141.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002382_5_18.jpg,aug_002382_5_18.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\aug_002415_t-porokeratosis-11.jpg,aug_002415_t-porokeratosis-11.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-chondrodermatitis-nodularis-19.jpg,t-chondrodermatitis-nodularis-19.jpg
val,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset_augmented\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-leiomyomata-6.jpg,t-leiomyomata-6.jpg
