removed_path,class,filename,kept_path,quarantined_to,timestamp
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratosis-irritated-88.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,t-seborrheic-keratosis-irritated-88.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratosis-irritated-87.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-seborrheic-keratosis-irritated-88.jpg,2026-07-26T22:07:28.291577
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-34.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,t-stucco-keratoses-34.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-33.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-34.jpg,2026-07-26T22:07:28.292557
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-36.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,t-stucco-keratoses-36.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-35.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-stucco-keratoses-36.jpg,2026-07-26T22:07:28.294065
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-syringoma-21.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,t-syringoma-21.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-syringoma-20.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\t-syringoma-21.jpg,2026-07-26T22:07:28.295587
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-dermatofibroma-87.jpg,8. Seborrheic Keratoses and other Benign Tumors - 1.8k,v-dermatofibroma-87.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-dermatofibroma-86.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\8. Seborrheic Keratoses and other Benign Tumors - 1.8k\v-dermatofibroma-87.jpg,2026-07-26T22:07:28.297027
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\3_11.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,3_11.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\2_11.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\3_11.jpg,2026-07-26T22:07:28.298338
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\5_10.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,5_10.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\4_33.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\5_10.jpg,2026-07-26T22:07:28.299673
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-perleche-785.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-perleche-785.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-03ContactDerm040127.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-perleche-785.jpg,2026-07-26T22:07:28.301094
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13Fissure042604.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-13Fissure042604.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-vaginal-8.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13Fissure042604.jpg,2026-07-26T22:07:28.302504
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-intertrigo-30.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-intertrigo-30.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13intertrigo121905.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-intertrigo-30.jpg,2026-07-26T22:07:28.303915
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-28.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-intertrigo-28.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13intertrigo1219052.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-28.jpg,2026-07-26T22:07:28.305191
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-12.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-intertrigo-12.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoGluteal.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-12.jpg,2026-07-26T22:07:28.306677
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-11.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-intertrigo-11.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoGroin.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-11.jpg,2026-07-26T22:07:28.307678
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis3.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-13IntertrigoPenis3.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis2w.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis3.jpg,2026-07-26T22:07:28.308784
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-14.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-candida-penis-14.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis2w.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-14.jpg,2026-07-26T22:07:28.309522
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-penis-8.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-candida-penis-8.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13IntertrigoPenis2w.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-penis-8.jpg,2026-07-26T22:07:28.310322
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-5.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-candida-groin-5.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin143.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-5.jpg,2026-07-26T22:07:28.311925
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-83.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-83.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin143.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-83.jpg,2026-07-26T22:07:28.312824
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-89.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-89.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin34.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-89.jpg,2026-07-26T22:07:28.313779
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-groin-4.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-candida-groin-4.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroin34.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-groin-4.jpg,2026-07-26T22:07:28.314481
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-90.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-90.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-13TineaGroinBorder.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-90.jpg,2026-07-26T22:07:28.315420
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-75.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-75.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-10.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-75.jpg,2026-07-26T22:07:28.316262
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-71.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-71.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-14.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-71.jpg,2026-07-26T22:07:28.317162
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-groin-70.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-tinea-groin-70.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-15.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-groin-70.jpg,2026-07-26T22:07:28.318047
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-69.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-69.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-16.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-69.jpg,2026-07-26T22:07:28.319634
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-79.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-79.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-6.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-79.jpg,2026-07-26T22:07:28.320786
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-78.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-groin-78.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-groin-7.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-groin-78.jpg,2026-07-26T22:07:28.321701
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-intertrigo-4.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-intertrigo-4.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-10.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-intertrigo-4.jpg,2026-07-26T22:07:28.322810
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-3.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-intertrigo-3.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-11.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-3.jpg,2026-07-26T22:07:28.324337
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-13.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-candida-penis-13.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-12.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-13.jpg,2026-07-26T22:07:28.325965
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-2.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-intertrigo-2.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-12.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-2.jpg,2026-07-26T22:07:28.327298
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-6.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-intertrigo-6.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-7.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-6.jpg,2026-07-26T22:07:28.329209
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-penis-16.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-candida-penis-16.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-7.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-candida-penis-16.jpg,2026-07-26T22:07:28.330435
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-5.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-intertrigo-5.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candida-penis-9.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-intertrigo-5.jpg,2026-07-26T22:07:28.331955
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-diaper-2.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-candidiasis-diaper-2.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-diaper-1.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-diaper-2.jpg,2026-07-26T22:07:28.333808
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-vaginal-4.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-candidiasis-vaginal-4.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-vaginal-5.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-candidiasis-vaginal-4.jpg,2026-07-26T22:07:28.335463
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-8.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-beard-8.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-1.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-8.jpg,2026-07-26T22:07:28.336672
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-face-48.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,v-tinea-face-48.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-10.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\v-tinea-face-48.jpg,2026-07-26T22:07:28.337597
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-49.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-face-49.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-11.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-49.jpg,2026-07-26T22:07:28.338544
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-38.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-face-38.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-7.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-38.jpg,2026-07-26T22:07:28.339589
D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-39.jpg,9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k,t-tinea-face-39.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\dataset\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-beard-9.jpg,D:\aadhavan\AI-Based Skin Disease Detection and Preliminary Diagnosis System\preprocessing\quarantine\duplicates\9. Tinea Ringworm Candidiasis and other Fungal Infections - 1.7k\t-tinea-face-39.jpg,2026-07-26T22:07:28.340703
